action1,action2,action3,action4,action5,action6,action7,action8
8.747447729110717773e-01,-4.049780592322349548e-02,-8.622599840164184570e-01,-6.807132363319396973e-01,-9.556688070297241211e-01,8.301189541816711426e-01,5.932139754295349121e-01,3.188975453376770020e-01
-2.142331600189208984e-01,-6.330039501190185547e-01,-4.293820858001708984e-01,-5.727421045303344727e-01,7.084450721740722656e-01,5.591886043548583984e-01,6.168504953384399414e-01,-5.342153832316398621e-02
-1.306580752134323120e-01,-2.951115071773529053e-01,-2.965547442436218262e-01,-5.614808797836303711e-01,2.354299724102020264e-01,5.892736315727233887e-01,6.036409139633178711e-01,3.561531603336334229e-01
-3.032832443714141846e-01,-2.853919565677642822e-01,8.604852855205535889e-02,-6.367353200912475586e-01,-3.537342548370361328e-01,7.119002342224121094e-01,6.941105723381042480e-01,5.999630689620971680e-01
-3.240733444690704346e-01,-2.896693050861358643e-01,-6.770333647727966309e-02,-5.518454313278198242e-01,5.786614418029785156e-01,2.837181389331817627e-01,6.427587866783142090e-01,5.095837712287902832e-01
-3.138453364372253418e-01,1.804805546998977661e-01,3.975487127900123596e-02,-6.482989788055419922e-01,3.882598280906677246e-01,3.855518698692321777e-01,8.188084959983825684e-01,6.684828400611877441e-01
-9.298840761184692383e-01,5.938902497291564941e-01,1.769364923238754272e-01,-7.041520476341247559e-01,4.631069004535675049e-01,-6.583714857697486877e-03,6.201725602149963379e-01,6.674793958663940430e-01
-6.760340929031372070e-01,-3.916703164577484131e-01,-2.582587301731109619e-01,-4.000785946846008301e-01,-2.675029039382934570e-01,2.711810767650604248e-01,1.810460537672042847e-01,5.133903622627258301e-01
3.807269632816314697e-01,-5.975589752197265625e-01,-2.808672189712524414e-01,9.879771620035171509e-02,6.844079494476318359e-01,-3.270507156848907471e-01,-2.593083307147026062e-02,5.589475631713867188e-01
9.940603971481323242e-01,-4.251163899898529053e-01,-8.246387243270874023e-01,-8.572431802749633789e-01,-9.875918626785278320e-01,9.390392899513244629e-01,8.989229798316955566e-01,5.775293111801147461e-01
-1.647611111402511597e-01,-5.467630028724670410e-01,1.951604038476943970e-01,-6.554816365242004395e-01,2.701421976089477539e-01,4.043917357921600342e-01,8.073899745941162109e-01,1.822265386581420898e-01
5.147339403629302979e-02,-6.772779226303100586e-01,-5.124368071556091309e-01,-6.300851702690124512e-01,3.426060080528259277e-01,7.552644610404968262e-01,7.983820438385009766e-01,2.076538652181625366e-01
-2.671079337596893311e-01,-5.067097544670104980e-01,3.476993739604949951e-01,-7.015640735626220703e-01,2.579545080661773682e-01,4.232929944992065430e-01,8.601836562156677246e-01,4.053646922111511230e-01
3.394380211830139160e-01,-1.189771071076393127e-01,1.093826889991760254e-01,-7.979712486267089844e-01,4.228109121322631836e-01,1.472476869821548462e-01,8.873131275177001953e-01,7.240991592407226562e-01
-9.002083539962768555e-01,6.207620501518249512e-01,-1.120414361357688904e-01,-8.826450705528259277e-01,6.160465478897094727e-01,3.248138725757598877e-01,8.189312219619750977e-01,7.245947122573852539e-01
-9.840710163116455078e-01,-4.298293292522430420e-01,-1.691509932279586792e-01,-7.873882651329040527e-01,5.180813670158386230e-01,1.583428382873535156e-01,4.636940956115722656e-01,4.993588924407958984e-01
-6.197475790977478027e-01,-3.942335546016693115e-01,-3.573084473609924316e-01,-8.622084856033325195e-01,-1.209180951118469238e-01,1.354748606681823730e-01,2.718572914600372314e-01,5.399848222732543945e-01
3.820870220661163330e-01,-4.727982580661773682e-01,8.034709692001342773e-01,-6.793766021728515625e-01,-7.705035805702209473e-01,-5.884893983602523804e-02,8.827180862426757812e-01,7.203152179718017578e-01
-7.714809775352478027e-01,-5.030726790428161621e-01,-4.502532482147216797e-01,-7.599800825119018555e-01,9.153966307640075684e-01,8.016846179962158203e-01,9.239568710327148438e-01,7.941198945045471191e-01
3.682950139045715332e-01,-3.469624221324920654e-01,5.564948320388793945e-01,-6.816361546516418457e-01,1.076470464468002319e-01,3.228187561035156250e-04,8.542284369468688965e-01,6.703056693077087402e-01
7.002388238906860352e-01,-4.092371165752410889e-01,-1.518680155277252197e-01,-5.853774547576904297e-01,-6.944173574447631836e-01,8.115532994270324707e-01,8.391771912574768066e-01,7.863730192184448242e-01
-5.075783133506774902e-01,-6.317204236984252930e-01,5.521202683448791504e-01,-5.577437877655029297e-01,-1.468269969336688519e-03,7.201943397521972656e-01,8.792966604232788086e-01,5.733806490898132324e-01
-6.455008387565612793e-01,-6.974112987518310547e-01,-4.995435476303100586e-01,-2.523244917392730713e-01,2.608272731304168701e-01,7.885563969612121582e-01,7.166583538055419922e-01,6.087120771408081055e-01
6.591021418571472168e-01,-5.098425745964050293e-01,-2.444737255573272705e-01,-7.393929958343505859e-01,6.243121623992919922e-01,6.263337135314941406e-01,9.044702649116516113e-01,8.337424993515014648e-01
-2.208653241395950317e-01,-3.261280953884124756e-01,2.918688654899597168e-01,-7.125308513641357422e-01,-5.350247025489807129e-01,7.750106453895568848e-01,9.474235773086547852e-01,7.676355838775634766e-01
5.534835457801818848e-01,-6.031427979469299316e-01,-4.986463785171508789e-01,-6.138510704040527344e-01,3.483079969882965088e-01,8.307889103889465332e-01,9.379990100860595703e-01,7.562100887298583984e-01
4.232892990112304688e-01,-6.987456679344177246e-01,4.322119355201721191e-01,-6.804797649383544922e-01,-6.603963375091552734e-01,8.935251832008361816e-01,9.774197340011596680e-01,7.688816785812377930e-01
-3.504886925220489502e-01,-6.398991346359252930e-01,-2.365516871213912964e-01,-5.496897101402282715e-01,5.264332890510559082e-01,9.305242300033569336e-01,9.365826249122619629e-01,4.197474122047424316e-01
-1.235477328300476074e-01,5.637088418006896973e-01,1.356425285339355469e-01,-6.793670058250427246e-01,8.492341637611389160e-01,4.693900942802429199e-01,9.465487599372863770e-01,8.300012350082397461e-01
-9.319843053817749023e-01,1.614590436220169067e-01,1.952552348375320435e-01,-5.063546299934387207e-01,1.670533046126365662e-02,6.450969576835632324e-01,7.273899316787719727e-01,7.766035795211791992e-01
-6.045745611190795898e-01,-1.373917311429977417e-01,-2.876786887645721436e-01,-2.366522699594497681e-01,-6.120196729898452759e-02,4.531734883785247803e-01,3.690364062786102295e-01,7.000156641006469727e-01
2.029366493225097656e-01,-6.246744394302368164e-01,-5.847163200378417969e-01,4.833311960101127625e-02,-1.603547632694244385e-01,1.438707560300827026e-01,6.580256670713424683e-02,4.416672289371490479e-01
9.484397172927856445e-01,-7.728004455566406250e-01,9.268612265586853027e-01,-1.955748945474624634e-01,-9.892819523811340332e-01,4.054841101169586182e-01,9.000816941261291504e-01,6.668894290924072266e-01
-1.615807712078094482e-01,-3.578547537326812744e-01,-4.252421259880065918e-01,-7.745668292045593262e-01,6.032385230064392090e-01,9.355405569076538086e-01,9.417688846588134766e-01,5.869404077529907227e-01
8.698046207427978516e-01,1.930689662694931030e-01,2.809299528598785400e-01,-8.864508867263793945e-01,-9.433935284614562988e-01,9.249915480613708496e-01,9.236331582069396973e-01,6.009896993637084961e-01
-5.129480361938476562e-01,-8.179263472557067871e-01,4.209618866443634033e-01,-7.009496688842773438e-01,8.078757524490356445e-01,7.497373819351196289e-01,9.290332794189453125e-01,2.818017303943634033e-01
8.051870465278625488e-01,-4.903866350650787354e-01,-5.671700239181518555e-01,-6.921675205230712891e-01,5.075381398200988770e-01,7.412782907485961914e-01,7.326047420501708984e-01,7.326084375381469727e-01
-1.721461713314056396e-01,3.809168934822082520e-01,3.979605436325073242e-01,-8.633803129196166992e-01,9.712691605091094971e-02,6.471051573753356934e-01,8.614363670349121094e-01,6.941885352134704590e-01
-9.116407036781311035e-01,2.783047854900360107e-01,-2.765702009201049805e-01,-7.858978509902954102e-01,8.133472204208374023e-01,4.965434074401855469e-01,7.992450594902038574e-01,7.131381630897521973e-01
-9.502208232879638672e-01,-4.671461880207061768e-01,-2.184274941682815552e-01,-7.625929117202758789e-01,-1.523791579529643059e-03,3.070940971374511719e-01,3.223661184310913086e-01,4.946019649505615234e-01
2.420286089181900024e-01,-5.309709906578063965e-01,-6.707363128662109375e-01,-3.678233623504638672e-01,-3.086915016174316406e-01,-7.684506475925445557e-02,1.073094271123409271e-02,2.671324908733367920e-01
7.174273729324340820e-01,-4.994818568229675293e-01,9.267134070396423340e-01,-7.358268499374389648e-01,-9.919092059135437012e-01,3.196075558662414551e-01,8.352984189987182617e-01,7.415342330932617188e-01
9.407565742731094360e-02,-1.067295321263372898e-03,-4.096873998641967773e-01,-8.440536260604858398e-01,2.872964143753051758e-01,8.385207653045654297e-01,7.876605987548828125e-01,4.485362172126770020e-01
-3.520566523075103760e-01,-5.261638760566711426e-01,5.608874559402465820e-01,-3.378393054008483887e-01,1.089680269360542297e-01,4.590151365846395493e-03,6.365473866462707520e-01,3.739656507968902588e-01
4.051679968833923340e-01,-3.053238093852996826e-01,-1.625760942697525024e-01,-5.554172992706298828e-01,-4.666778445243835449e-01,5.262550711631774902e-01,4.449360966682434082e-01,4.841008782386779785e-01
-2.682855725288391113e-01,-4.378254711627960205e-01,-3.177484869956970215e-01,-7.007647156715393066e-01,4.783020615577697754e-01,3.938193917274475098e-01,5.364854335784912109e-01,1.332771629095077515e-01
8.394761681556701660e-01,-2.340386360883712769e-01,4.941345751285552979e-01,-6.465582847595214844e-01,-3.819196224212646484e-01,3.589462041854858398e-01,5.669931173324584961e-01,5.643889307975769043e-01
3.749120831489562988e-01,-2.300860881805419922e-01,-1.766162738204002380e-02,-7.342435717582702637e-01,-2.652934379875659943e-02,4.635296463966369629e-01,7.785528898239135742e-01,6.630767583847045898e-01
-1.654483228921890259e-01,-1.617108285427093506e-01,1.901056021451950073e-01,-7.630949020385742188e-01,3.815075755119323730e-01,2.627350687980651855e-01,8.391140103340148926e-01,6.746045351028442383e-01
-9.891579747200012207e-01,6.713829040527343750e-01,-3.098235428333282471e-01,-6.550881266593933105e-01,6.118338108062744141e-01,1.371202338486909866e-02,3.103283941745758057e-01,6.299396157264709473e-01
-9.932029247283935547e-01,-6.028159856796264648e-01,-3.017613589763641357e-01,-7.962459325790405273e-01,8.722582459449768066e-01,1.861528307199478149e-01,3.528991043567657471e-01,3.376359641551971436e-01
-2.200004607439041138e-01,-6.756789684295654297e-01,-4.429327547550201416e-01,-6.499652862548828125e-01,-4.504157900810241699e-01,-2.599351108074188232e-01,2.045179344713687897e-02,1.550413817167282104e-01
8.408304452896118164e-01,-1.749495118856430054e-01,4.610729515552520752e-01,-7.083368301391601562e-01,-9.579720497131347656e-01,5.200234055519104004e-01,7.965965867042541504e-01,6.737111210823059082e-01
-7.542570233345031738e-01,-4.571703970432281494e-01,5.115829706192016602e-01,-1.700419038534164429e-01,8.137594461441040039e-01,-1.947867125272750854e-01,4.720208048820495605e-01,3.719732463359832764e-01
7.464613914489746094e-01,-2.194781601428985596e-01,-3.865800201892852783e-01,-4.320611059665679932e-01,-8.292452096939086914e-01,7.047344446182250977e-01,2.247896790504455566e-01,5.904157161712646484e-01
-5.226216912269592285e-01,-3.359682261943817139e-01,1.973182111978530884e-01,-5.451223850250244141e-01,6.361134052276611328e-01,1.263954490423202515e-01,3.759909868240356445e-01,2.548194229602813721e-01
3.153528273105621338e-01,-1.280574500560760498e-01,-1.176023334264755249e-01,-4.938307106494903564e-01,-5.549817085266113281e-01,5.055770874023437500e-01,1.563679277896881104e-01,4.853642582893371582e-01
7.739590406417846680e-01,-1.219605356454849243e-01,-7.087898999452590942e-02,-4.668718278408050537e-01,-8.150112032890319824e-01,5.618122816085815430e-01,4.287802278995513916e-01,4.639354348182678223e-01
6.949447393417358398e-01,-1.773854941129684448e-01,1.709543541073799133e-02,-5.002844333648681641e-01,-8.003601431846618652e-01,4.924263358116149902e-01,5.127988457679748535e-01,4.072615802288055420e-01
5.835083723068237305e-01,-1.837679147720336914e-01,1.071728765964508057e-01,-5.329414606094360352e-01,-6.778642535209655762e-01,4.606483578681945801e-01,5.050440430641174316e-01,4.235071837902069092e-01
2.440662384033203125e-01,-1.837402582168579102e-01,1.351831257343292236e-01,-5.871149301528930664e-01,-3.027991652488708496e-01,3.663204014301300049e-01,5.312441587448120117e-01,4.446177482604980469e-01
-3.479765951633453369e-01,-1.717292666435241699e-01,1.544438302516937256e-01,-6.553438901901245117e-01,3.612045645713806152e-01,2.229995876550674438e-01,5.736619234085083008e-01,4.810466468334197998e-01
5.007574558258056641e-01,2.706225812435150146e-01,-3.704877197742462158e-01,-3.644466996192932129e-01,1.271232515573501587e-01,5.092459321022033691e-01,5.294216275215148926e-01,6.864795684814453125e-01
6.294560432434082031e-02,-3.517824411392211914e-01,2.816386222839355469e-01,-1.531041860580444336e-01,-4.510023295879364014e-01,7.110326290130615234e-01,6.666973829269409180e-01,7.930595874786376953e-01
3.141593039035797119e-01,1.108619123697280884e-01,1.631220988929271698e-02,-5.505296587944030762e-01,1.836361587047576904e-01,6.964288949966430664e-01,3.943258821964263916e-01,5.956200957298278809e-01
2.534652054309844971e-01,5.793657898902893066e-02,1.171784475445747375e-01,-5.107268691062927246e-01,4.725144207477569580e-01,5.933377742767333984e-01,5.406372547149658203e-01,6.772621870040893555e-01
-9.566749930381774902e-01,5.283558368682861328e-01,-1.343697458505630493e-01,-7.096863389015197754e-01,-1.734427511692047119e-01,3.380221426486968994e-01,3.832009732723236084e-01,4.129339754581451416e-01
-9.229671955108642578e-01,-3.028759062290191650e-01,-6.015168428421020508e-01,-7.496089339256286621e-01,9.310252666473388672e-01,1.078627780079841614e-01,4.748105704784393311e-01,2.160963416099548340e-01
-7.945291399955749512e-01,-6.598128080368041992e-01,-3.169005513191223145e-01,-8.442847728729248047e-01,3.408465683460235596e-01,1.584021151065826416e-01,1.251523941755294800e-01,2.513887882232666016e-01
2.842679023742675781e-01,-3.607798218727111816e-01,9.491494297981262207e-01,-7.464675903320312500e-01,-8.221727609634399414e-01,-8.793947845697402954e-02,9.039024114608764648e-01,7.153991460800170898e-01
-8.573105335235595703e-01,-2.946552634239196777e-01,-7.482433691620826721e-03,-7.953542470932006836e-01,9.522605538368225098e-01,6.747540235519409180e-01,8.949641585350036621e-01,7.842850685119628906e-01
8.833252191543579102e-01,-3.830497860908508301e-01,2.593328952789306641e-01,-3.489429950714111328e-01,-5.716825723648071289e-01,5.070710778236389160e-01,6.221790313720703125e-01,6.926425695419311523e-01
2.235345989465713501e-01,-6.833376288414001465e-01,2.899873852729797363e-01,-4.132826030254364014e-01,-6.311229467391967773e-01,7.323146462440490723e-01,7.095903754234313965e-01,5.845324993133544922e-01
-2.573231458663940430e-01,-7.682369351387023926e-01,6.338650733232498169e-02,-6.412159800529479980e-01,4.342652857303619385e-01,8.135104179382324219e-01,8.016158342361450195e-01,4.414352476596832275e-01
9.428050369024276733e-02,-1.336167752742767334e-01,8.015176653861999512e-01,-7.535006999969482422e-01,-5.045824050903320312e-01,4.808754026889801025e-01,8.968346714973449707e-01,7.549895048141479492e-01
-4.142233431339263916e-01,1.857411265373229980e-01,8.629969358444213867e-01,-8.445643782615661621e-01,-6.070458889007568359e-01,5.935778617858886719e-01,9.145815968513488770e-01,8.280043601989746094e-01
-1.647754572331905365e-02,-9.361010044813156128e-02,8.200184106826782227e-01,-4.855743050575256348e-01,-4.183574393391609192e-02,5.299977064132690430e-01,9.208229184150695801e-01,8.502174019813537598e-01
6.520115137100219727e-01,-3.416672050952911377e-01,2.562280893325805664e-01,-3.693637251853942871e-01,-3.749733567237854004e-01,7.630981206893920898e-01,9.593722820281982422e-01,8.318331241607666016e-01
7.189943194389343262e-01,1.954996287822723389e-01,1.858379244804382324e-01,-7.842097878456115723e-01,-7.435382604598999023e-01,8.836058974266052246e-01,9.625597596168518066e-01,8.407182693481445312e-01
2.076484858989715576e-01,1.692513972520828247e-01,4.280706942081451416e-01,-6.702709197998046875e-01,4.556909501552581787e-01,6.348373889923095703e-01,9.526097774505615234e-01,8.271015882492065430e-01
-6.718679666519165039e-01,3.899781107902526855e-01,4.864928722381591797e-01,-5.281571149826049805e-01,1.012221425771713257e-01,7.641798257827758789e-01,8.857643008232116699e-01,8.349984884262084961e-01
-5.292412638664245605e-01,3.879318535327911377e-01,1.305702030658721924e-01,2.384705096483230591e-02,1.564299762248992920e-01,5.935298204421997070e-01,6.056620478630065918e-01,7.964546680450439453e-01
-1.080333217978477478e-01,-3.428936004638671875e-01,-3.123469650745391846e-01,3.700761198997497559e-01,-2.398345470428466797e-01,6.995084285736083984e-01,2.152005136013031006e-01,6.972385644912719727e-01
9.592241644859313965e-01,-1.683204174041748047e-01,-1.468272209167480469e-01,-3.769411444664001465e-01,-7.326207160949707031e-01,7.001838088035583496e-01,3.083280622959136963e-01,6.480766534805297852e-01
9.922370910644531250e-01,-7.355529069900512695e-01,6.064205169677734375e-01,1.511358767747879028e-01,-9.692623019218444824e-01,7.199164032936096191e-01,8.575342893600463867e-01,6.769474148750305176e-01
7.613983154296875000e-01,-4.641022086143493652e-01,-5.272921919822692871e-01,-9.237937331199645996e-01,7.127393484115600586e-01,9.455558061599731445e-01,9.574532508850097656e-01,5.452887415885925293e-01
5.657539367675781250e-01,1.477064788341522217e-01,3.038169443607330322e-01,-5.875337123870849609e-01,-9.881312847137451172e-01,9.268008470535278320e-01,9.188964366912841797e-01,6.522387266159057617e-01
8.866731524467468262e-01,-1.849418282508850098e-01,7.496318817138671875e-01,-6.687810420989990234e-01,-5.857514739036560059e-01,7.751922607421875000e-01,8.701492547988891602e-01,8.220131993293762207e-01
2.528432905673980713e-01,6.675647944211959839e-02,-1.811329871416091919e-01,-3.832391202449798584e-01,-1.103378236293792725e-01,8.050354123115539551e-01,6.447486281394958496e-01,7.132176160812377930e-01
-5.693664550781250000e-01,1.078210547566413879e-01,-5.643784403800964355e-01,-3.681026697158813477e-01,1.667504906654357910e-01,5.820022821426391602e-01,7.546154260635375977e-01,7.156546115875244141e-01
-6.697078943252563477e-01,2.662596702575683594e-01,-1.127210855484008789e-01,-7.943438291549682617e-01,8.901531696319580078e-01,8.893090486526489258e-02,7.348579764366149902e-01,3.397577404975891113e-01
-9.119447469711303711e-01,-4.488265216350555420e-01,2.737500071525573730e-01,-7.485227584838867188e-01,3.024737238883972168e-01,2.651296257972717285e-01,3.308743834495544434e-01,4.583788216114044189e-01
7.360806465148925781e-01,-3.627527356147766113e-01,-7.070369720458984375e-01,-1.127251312136650085e-01,-7.044298052787780762e-01,6.386997643858194351e-03,-2.704507112503051758e-01,3.862453103065490723e-01
8.998939394950866699e-01,-5.965626239776611328e-01,9.045382738113403320e-01,-6.246877908706665039e-01,-9.984064698219299316e-01,5.450007915496826172e-01,8.511842489242553711e-01,6.097401976585388184e-01
-2.507172226905822754e-01,-5.701499581336975098e-01,2.747958898544311523e-01,-6.378011405467987061e-02,-4.704527556896209717e-01,8.502434492111206055e-01,5.658448934555053711e-01,2.121960520744323730e-01
7.640211284160614014e-02,-6.660586595535278320e-01,-4.095582365989685059e-01,-4.238941371440887451e-01,2.353459894657135010e-01,8.253076076507568359e-01,6.829443573951721191e-01,1.229339763522148132e-01
-7.914678752422332764e-02,-4.189553856849670410e-01,1.102956011891365051e-01,-5.689163208007812500e-01,2.487533092498779297e-01,5.841851830482482910e-01,6.244577765464782715e-01,2.503781914710998535e-01
9.471288323402404785e-01,-3.087753355503082275e-01,1.206831913441419601e-02,-4.730087518692016602e-01,-6.205285787582397461e-01,7.353198528289794922e-01,3.800087869167327881e-01,6.347378492355346680e-01
4.871192574501037598e-01,-1.683318987488746643e-02,3.115358352661132812e-01,-5.311226248741149902e-01,-3.365678191184997559e-01,6.570152640342712402e-01,6.918009519577026367e-01,7.216392755508422852e-01
-1.256623268127441406e-01,6.531560420989990234e-02,7.979242503643035889e-02,-4.628015756607055664e-01,1.242335587739944458e-01,4.300857484340667725e-01,6.272987723350524902e-01,6.346290707588195801e-01
-8.599016666412353516e-01,5.512220263481140137e-01,-2.035275548696517944e-01,-5.477185845375061035e-01,8.467803001403808594e-01,2.673698067665100098e-01,4.216207265853881836e-01,5.417325496673583984e-01
-6.517763137817382812e-01,-5.095517039299011230e-01,-6.693235039710998535e-01,-7.634993791580200195e-01,3.941718339920043945e-01,6.411311626434326172e-01,3.970587160438299179e-03,3.131007254123687744e-01
-3.213268220424652100e-01,-4.872675836086273193e-01,-1.513969004154205322e-01,-3.871300816535949707e-01,-1.596599966287612915e-01,-1.293790191411972046e-01,-2.005395479500293732e-03,1.227399930357933044e-01
-3.598734438419342041e-01,2.997496128082275391e-01,6.048293709754943848e-01,-3.069178462028503418e-01,-9.357171058654785156e-01,4.493746906518936157e-02,1.961645670235157013e-02,2.184967994689941406e-01
8.751586675643920898e-01,-3.867665827274322510e-01,-4.331753551959991455e-01,-3.494587242603302002e-01,-5.881657600402832031e-01,7.615933418273925781e-01,7.435190677642822266e-02,2.977555990219116211e-01
-3.672351837158203125e-01,-5.019837021827697754e-01,4.212609827518463135e-01,-3.889422714710235596e-01,6.277899742126464844e-01,9.848916530609130859e-02,4.296899735927581787e-01,1.786525547504425049e-01
1.912162899971008301e-01,-2.148781418800354004e-01,-1.245538294315338135e-01,-3.897561132907867432e-01,-4.326697885990142822e-01,5.295941829681396484e-01,2.800504863262176514e-01,4.419572949409484863e-01
-1.199596449732780457e-01,-3.109152019023895264e-01,-5.586482211947441101e-02,-6.043678522109985352e-01,3.671250641345977783e-01,3.101300299167633057e-01,2.778082191944122314e-01,2.183872461318969727e-01
2.194884233176708221e-02,-1.348355859518051147e-01,2.819797694683074951e-01,-5.345049500465393066e-01,-1.518483161926269531e-01,4.008558094501495361e-01,3.568133115768432617e-01,4.767190814018249512e-01
-8.891921490430831909e-02,-6.692937761545181274e-02,2.034123539924621582e-01,-6.243159174919128418e-01,4.496330916881561279e-01,3.771421611309051514e-01,5.989742279052734375e-01,5.681756734848022461e-01
-8.924672603607177734e-01,6.013746857643127441e-01,-3.619667887687683105e-01,-8.301143050193786621e-01,6.848744750022888184e-01,3.445648849010467529e-01,5.487449169158935547e-01,4.908719956874847412e-01
-7.523300051689147949e-01,-4.786870479583740234e-01,-3.739609718322753906e-01,-8.118994832038879395e-01,-3.172349184751510620e-02,3.626574575901031494e-01,7.056663930416107178e-02,3.123474419116973877e-01
-4.382580220699310303e-01,-6.685783863067626953e-01,-5.811063647270202637e-01,-5.689064860343933105e-01,3.246216177940368652e-01,5.296149104833602905e-02,-1.009987220168113708e-01,4.668762534856796265e-02
7.646442055702209473e-01,-5.853224992752075195e-01,8.341838121414184570e-01,-8.204253911972045898e-01,-9.852755069732666016e-01,3.933964669704437256e-01,6.615557074546813965e-01,3.057936728000640869e-01
-3.932815492153167725e-01,-5.018534660339355469e-01,-1.734354048967361450e-01,-4.981936812400817871e-01,4.962982237339019775e-01,3.160721063613891602e-01,2.461763173341751099e-01,4.399986937642097473e-02
5.398386120796203613e-01,-2.725130319595336914e-01,3.643935620784759521e-01,-2.936863005161285400e-01,-3.118319511413574219e-01,3.759839534759521484e-01,2.730585038661956787e-01,4.455635547637939453e-01
-6.656545400619506836e-02,-1.726652383804321289e-01,-4.428540468215942383e-01,-5.063843727111816406e-01,2.314379811286926270e-01,5.593701601028442383e-01,3.360890448093414307e-01,8.132152259349822998e-02
-5.086482167243957520e-01,-3.742974996566772461e-01,7.585189938545227051e-01,-3.991693258285522461e-01,-2.860081754624843597e-02,3.444797098636627197e-01,7.583611607551574707e-01,5.518298745155334473e-01
2.979986071586608887e-01,-2.909132242202758789e-01,-5.639905929565429688e-01,-5.026427507400512695e-01,4.824563264846801758e-01,6.331157684326171875e-01,3.027978539466857910e-01,4.672352075576782227e-01
9.184083342552185059e-02,3.757774829864501953e-02,3.467513322830200195e-01,-5.411014556884765625e-01,1.958425492048263550e-01,2.420723587274551392e-01,8.646792173385620117e-01,6.928666830062866211e-01
-4.994668364524841309e-01,1.655554920434951782e-01,-3.514499068260192871e-01,-6.583303213119506836e-01,4.562836885452270508e-01,5.796848535537719727e-01,8.392380475997924805e-01,7.239283323287963867e-01
-9.446700811386108398e-01,5.535676479339599609e-01,2.795418202877044678e-01,-7.418172359466552734e-01,5.351278185844421387e-01,-8.039461821317672729e-02,4.845626652240753174e-01,6.102414131164550781e-01
-7.280741930007934570e-01,-5.796350240707397461e-01,-3.662602901458740234e-01,-4.940788149833679199e-01,-1.514675021171569824e-01,3.310379981994628906e-01,1.848300695419311523e-01,5.155699849128723145e-01
7.352215647697448730e-01,-6.016677618026733398e-01,-8.354190587997436523e-01,-1.124213710427284241e-01,-6.152285635471343994e-02,-1.423878371715545654e-01,-1.609257459640502930e-01,1.873970180749893188e-01
9.211876392364501953e-01,-3.776951134204864502e-01,7.878203392028808594e-01,-8.288916349411010742e-01,-9.895545244216918945e-01,7.416585683822631836e-01,9.091161489486694336e-01,6.742295026779174805e-01
-1.437325924634933472e-01,-6.294635534286499023e-01,-7.406173348426818848e-01,-6.437550187110900879e-01,6.300166845321655273e-01,9.365850687026977539e-01,8.057355284690856934e-01,5.198416765779256821e-03
-4.509994089603424072e-01,-5.485457181930541992e-01,1.053454354405403137e-01,-6.183295249938964844e-01,3.580353558063507080e-01,4.321132898330688477e-01,7.816582322120666504e-01,2.886142134666442871e-01
5.173470973968505859e-01,-1.692999601364135742e-01,2.333903461694717407e-01,-6.049221754074096680e-01,-3.770503401756286621e-01,4.965904653072357178e-01,7.369297146797180176e-01,6.497102975845336914e-01
5.811723470687866211e-01,-2.697345912456512451e-01,-1.921631544828414917e-01,-7.444866299629211426e-01,5.893156528472900391e-01,3.896550536155700684e-01,5.425774455070495605e-01,5.749078392982482910e-01
-4.814579784870147705e-01,1.442677080631256104e-01,6.945396214723587036e-02,-8.533803820610046387e-01,2.535844147205352783e-01,1.924629211425781250e-01,8.479441404342651367e-01,5.929668545722961426e-01
-9.814922809600830078e-01,4.609493613243103027e-01,-2.818653285503387451e-01,-8.157321214675903320e-01,8.788477182388305664e-01,-1.467086672782897949e-01,5.390468835830688477e-01,5.189980864524841309e-01
-9.366466403007507324e-01,-7.126554250717163086e-01,8.890318870544433594e-02,-7.787730097770690918e-01,2.406791150569915771e-01,1.590914130210876465e-01,3.329709172248840332e-01,4.917901754379272461e-01
5.070513114333152771e-02,-4.427861571311950684e-01,-5.796092748641967773e-01,-4.263952672481536865e-01,8.113145828247070312e-01,-5.495828390121459961e-01,1.150368675589561462e-01,3.552799522876739502e-01
9.748299717903137207e-01,-1.416834443807601929e-01,-9.331187009811401367e-01,-8.177622556686401367e-01,-9.815772771835327148e-01,9.633197188377380371e-01,7.782496809959411621e-01,6.307233572006225586e-01
-7.408272027969360352e-01,-6.873798370361328125e-01,2.934052348136901855e-01,-1.544221192598342896e-01,8.150196671485900879e-01,1.914051827043294907e-03,5.982056856155395508e-01,2.980412244796752930e-01
8.249109983444213867e-01,-3.528253436088562012e-01,-7.118037939071655273e-01,-6.782485842704772949e-01,-8.426517248153686523e-01,8.095559477806091309e-01,5.489352941513061523e-01,5.498417615890502930e-01
-3.042904436588287354e-01,-5.401115417480468750e-01,3.234492838382720947e-01,-6.423313021659851074e-01,5.960171222686767578e-01,1.893704831600189209e-01,6.275800466537475586e-01,4.105088114738464355e-02
8.212815523147583008e-01,-2.642197608947753906e-01,-2.401507794857025146e-01,-7.022485733032226562e-01,-2.063533365726470947e-01,4.582791328430175781e-01,4.515981078147888184e-01,5.060362219810485840e-01
7.703868150711059570e-01,-2.819048762321472168e-01,5.845277383923530579e-02,-6.858633756637573242e-01,-1.032668054103851318e-01,3.217570483684539795e-01,4.539317190647125244e-01,4.820272028446197510e-01
6.238220930099487305e-01,-2.564632594585418701e-01,3.195200487971305847e-02,-7.430394291877746582e-01,-5.983029007911682129e-01,4.821052551269531250e-01,7.704459428787231445e-01,5.846773982048034668e-01
