Logging started at 20250425-1208
NVIDIA RTX A6000
Process ID: 1625144
Note: NumExpr detected 64 cores but "NUMEXPR_MAX_THREADS" not set, so enforcing safe limit of 8.
NumExpr defaulting to 8 threads.
Initial state shape: (47,)
Num steps: 10000    Return: 688.8   Time: 0:00:18
Num steps: 700000   Return: -6543.0   Time: 3:51:36
Num steps: 710000   Return: -6212.1   Time: 3:55:03
Num steps: 720000   Return: -8101.2   Time: 3:58:35
Num steps: 730000   Return: -10368.3   Time: 4:02:00
Num steps: 740000   Return: -8090.2   Time: 4:05:28
Num steps: 750000   Return: -7329.6   Time: 4:09:41
Num steps: 760000   Return: -13165.4   Time: 4:13:54
Num steps: 770000   Return: -6693.9   Time: 4:18:21
Num steps: 780000   Return: -4513.5   Time: 4:22:58
Num steps: 790000   Return: -6966.0   Time: 4:27:50
Num steps: 800000   Return: -12167.0   Time: 4:32:36
Num steps: 810000   Return: -5710.8   Time: 4:37:17
Num steps: 820000   Return: -4922.2   Time: 4:42:03
Num steps: 830000   Return: -9245.4   Time: 4:46:49
Num steps: 840000   Return: -9363.1   Time: 4:51:39
Num steps: 850000   Return: -15312.3   Time: 4:56:28
Num steps: 860000   Return: -4873.0   Time: 5:01:01
Num steps: 870000   Return: -5882.2   Time: 5:05:39
Num steps: 880000   Return: -3118.2   Time: 5:10:22
Num steps: 890000   Return: -8546.6   Time: 5:15:01
Num steps: 900000   Return: -8265.4   Time: 5:19:52
Num steps: 910000   Return: -1691.6   Time: 5:24:39
Num steps: 920000   Return: -988.4   Time: 5:29:18
Num steps: 930000   Return: -1521.5   Time: 5:33:59
Num steps: 940000   Return: -804.9   Time: 5:38:37
Num steps: 950000   Return: -957.6   Time: 5:43:13
Num steps: 960000   Return: -924.4   Time: 5:47:50
Num steps: 970000   Return: -4627.1   Time: 5:52:21
Num steps: 980000   Return: -4361.3   Time: 5:57:05
Num steps: 990000   Return: -4009.3   Time: 6:01:34
Num steps: 1000000   Return: -2009.5   Time: 6:06:01
