Logging started at 20250426-2134
NVIDIA RTX A6000
Process ID: 1796689
Note: NumExpr detected 64 cores but "NUMEXPR_MAX_THREADS" not set, so enforcing safe limit of 8.
NumExpr defaulting to 8 threads.
Initial state shape: (47,)
Num steps: 10000    Return: 749.4   Time: 0:00:06
Num steps: 530000   Return: -6317.9   Time: 1:23:50
Num steps: 540000   Return: -10230.8   Time: 1:25:28
Num steps: 550000   Return: -5964.7   Time: 1:27:07
Num steps: 560000   Return: -7347.9   Time: 1:28:44
Num steps: 570000   Return: -5954.2   Time: 1:30:22
Num steps: 580000   Return: -6360.9   Time: 1:31:57
Num steps: 590000   Return: -5451.0   Time: 1:33:33
Num steps: 600000   Return: -4975.6   Time: 1:35:10
Num steps: 610000   Return: -6928.8   Time: 1:36:49
Num steps: 620000   Return: -7192.2   Time: 1:38:28
Num steps: 630000   Return: -5971.9   Time: 1:40:07
Num steps: 640000   Return: -4510.3   Time: 1:41:48
Num steps: 650000   Return: -5317.5   Time: 1:43:27
Num steps: 660000   Return: -4060.9   Time: 1:45:05
Num steps: 670000   Return: -2613.9   Time: 1:46:44
Num steps: 680000   Return: -3517.6   Time: 1:48:22
Num steps: 690000   Return: -4188.8   Time: 1:50:01
Num steps: 700000   Return: -3871.6   Time: 1:51:42
Num steps: 710000   Return: -3268.4   Time: 1:53:22
Num steps: 720000   Return: -3174.8   Time: 1:55:00
Num steps: 730000   Return: -3033.8   Time: 1:56:41
Num steps: 740000   Return: -3319.8   Time: 1:58:20
Num steps: 750000   Return: -2855.0   Time: 1:59:59
Num steps: 760000   Return: -818.3   Time: 2:01:38
Num steps: 770000   Return: -3145.1   Time: 2:03:19
Num steps: 780000   Return: -2653.5   Time: 2:04:58
Num steps: 790000   Return: -3157.9   Time: 2:06:41
Num steps: 800000   Return: -2932.5   Time: 2:08:20
Num steps: 810000   Return: -5582.7   Time: 2:10:00
Num steps: 820000   Return: -3090.3   Time: 2:11:39
Num steps: 830000   Return: -6539.6   Time: 2:13:20
Num steps: 840000   Return: -6281.4   Time: 2:15:00
Num steps: 850000   Return: -2439.5   Time: 2:16:38
Num steps: 860000   Return: -4556.6   Time: 2:18:18
Num steps: 870000   Return: -4613.4   Time: 2:19:59
Num steps: 880000   Return: -7594.4   Time: 2:21:38
Num steps: 890000   Return: -4321.1   Time: 2:23:17
Num steps: 900000   Return: -3387.6   Time: 2:24:57
Num steps: 910000   Return: -1906.5   Time: 2:26:37
Num steps: 920000   Return: -5505.0   Time: 2:28:14
Num steps: 930000   Return: -2312.4   Time: 2:29:51
Num steps: 940000   Return: -5330.8   Time: 2:31:28
Num steps: 950000   Return: -1481.1   Time: 2:33:02
Num steps: 960000   Return: -6695.0   Time: 2:34:41
Num steps: 970000   Return: -6007.2   Time: 2:36:18
Num steps: 980000   Return: -2205.1   Time: 2:37:56
Num steps: 990000   Return: -2716.7   Time: 2:39:33
Num steps: 1000000   Return: -3416.9   Time: 2:41:13
