Logging started at 20250426-0717
NVIDIA RTX A6000
Process ID: 1778170
Note: NumExpr detected 64 cores but "NUMEXPR_MAX_THREADS" not set, so enforcing safe limit of 8.
NumExpr defaulting to 8 threads.
Initial state shape: (47,)
Num steps: 10000    Return: 598.5   Time: 0:00:53
Num steps: 460000   Return: -889.1   Time: 3:33:51
Num steps: 470000   Return: -309.7   Time: 3:35:23
Num steps: 480000   Return: -2369.8   Time: 3:36:55
Num steps: 490000   Return: -154.6   Time: 3:38:28
Num steps: 500000   Return: -1865.6   Time: 3:40:03
Num steps: 510000   Return: -256.1   Time: 3:41:38
Num steps: 520000   Return: -1270.0   Time: 3:43:10
Num steps: 530000   Return: -1550.6   Time: 3:44:42
Num steps: 540000   Return: -381.2   Time: 3:46:12
Num steps: 550000   Return: -1489.0   Time: 3:47:43
Num steps: 560000   Return: -301.6   Time: 3:49:14
Num steps: 570000   Return: -982.8   Time: 3:50:44
Num steps: 580000   Return: -822.4   Time: 3:52:13
Num steps: 590000   Return: -1517.9   Time: 3:53:43
Num steps: 600000   Return: -1830.2   Time: 3:55:15
Num steps: 610000   Return: -2556.6   Time: 3:56:50
Num steps: 620000   Return: -273.9   Time: 3:58:22
Num steps: 630000   Return: -2850.1   Time: 3:59:55
Num steps: 640000   Return: -287.6   Time: 4:01:28
Num steps: 650000   Return: -411.1   Time: 4:03:00
Num steps: 660000   Return: -2098.1   Time: 4:04:32
Num steps: 670000   Return: -371.5   Time: 4:06:02
Num steps: 680000   Return: -246.6   Time: 4:07:32
Num steps: 690000   Return: -240.1   Time: 4:09:02
Num steps: 700000   Return: -565.2   Time: 4:10:35
Num steps: 710000   Return: -189.2   Time: 4:12:06
Num steps: 720000   Return: -403.0   Time: 4:13:39
Num steps: 730000   Return: -1096.5   Time: 4:15:11
Num steps: 740000   Return: -135.4   Time: 4:16:42
Num steps: 750000   Return: -121.6   Time: 4:18:13
Num steps: 760000   Return: -316.9   Time: 4:19:44
Num steps: 770000   Return: -970.9   Time: 4:21:14
Num steps: 780000   Return: -110.8   Time: 4:22:46
Num steps: 790000   Return: -138.6   Time: 4:24:16
Num steps: 800000   Return: -250.7   Time: 4:25:47
Num steps: 810000   Return: -101.0   Time: 4:27:19
Num steps: 820000   Return: -95.3   Time: 4:28:50
Num steps: 830000   Return: -81.3   Time: 4:30:20
Num steps: 840000   Return: -100.4   Time: 4:31:49
Num steps: 850000   Return: -100.2   Time: 4:33:20
Num steps: 860000   Return: -137.5   Time: 4:34:52
Num steps: 870000   Return: -526.1   Time: 4:36:23
Num steps: 880000   Return: -233.8   Time: 4:37:53
Num steps: 890000   Return: -844.8   Time: 4:39:23
Num steps: 900000   Return: -373.1   Time: 4:40:55
Num steps: 910000   Return: -176.4   Time: 4:42:26
Num steps: 920000   Return: -661.1   Time: 4:43:56
Num steps: 930000   Return: -641.9   Time: 4:45:28
Num steps: 940000   Return: -171.8   Time: 4:46:57
Num steps: 950000   Return: -406.2   Time: 4:48:27
Num steps: 960000   Return: -136.6   Time: 4:49:58
Num steps: 970000   Return: -903.1   Time: 4:51:29
Num steps: 980000   Return: -595.0   Time: 4:53:00
Num steps: 990000   Return: -1569.6   Time: 4:54:31
Num steps: 1000000   Return: -149.5   Time: 4:56:02
