Logging started at 20250427-1450
NVIDIA RTX A6000
Process ID: 1807616
Note: NumExpr detected 64 cores but "NUMEXPR_MAX_THREADS" not set, so enforcing safe limit of 8.
NumExpr defaulting to 8 threads.
Initial state shape: (47,)
Num steps: 10000    Return: 918.8   Time: 0:00:06
Num steps: 340000   Return: 581.8   Time: 0:58:10
Num steps: 350000   Return: 768.1   Time: 1:00:19
Num steps: 360000   Return: 205.2   Time: 1:02:24
Num steps: 370000   Return: 314.8   Time: 1:04:28
Num steps: 380000   Return: 632.2   Time: 1:06:33
Num steps: 390000   Return: 626.7   Time: 1:08:36
Num steps: 400000   Return: 533.1   Time: 1:10:41
Num steps: 410000   Return: 448.7   Time: 1:12:44
Num steps: 420000   Return: 177.9   Time: 1:14:47
Num steps: 430000   Return: 818.1   Time: 1:16:51
Num steps: 440000   Return: 328.8   Time: 1:18:57
Num steps: 450000   Return: 449.1   Time: 1:21:02
Num steps: 460000   Return: 459.8   Time: 1:23:06
Num steps: 470000   Return: 824.8   Time: 1:25:18
Num steps: 480000   Return: 498.3   Time: 1:27:33
Num steps: 490000   Return: 165.2   Time: 1:29:38
Num steps: 500000   Return: 660.6   Time: 1:31:43
Num steps: 510000   Return: 943.3   Time: 1:33:49
Num steps: 520000   Return: 212.3   Time: 1:35:50
Num steps: 530000   Return: 584.8   Time: 1:37:49
Num steps: 540000   Return: 450.7   Time: 1:39:47
Num steps: 550000   Return: 289.3   Time: 1:41:38
Num steps: 560000   Return: 705.4   Time: 1:43:29
Num steps: 570000   Return: 453.6   Time: 1:45:19
Num steps: 580000   Return: 923.4   Time: 1:47:10
Num steps: 590000   Return: 429.2   Time: 1:48:56
Num steps: 600000   Return: 212.3   Time: 1:50:43
Num steps: 610000   Return: 91.1    Time: 1:52:30
Num steps: 620000   Return: 300.7   Time: 1:54:14
Num steps: 630000   Return: 520.8   Time: 1:56:00
Num steps: 640000   Return: 583.1   Time: 1:57:46
Num steps: 650000   Return: 545.3   Time: 1:59:32
Num steps: 660000   Return: 773.2   Time: 2:01:19
Num steps: 670000   Return: 527.0   Time: 2:03:05
Num steps: 680000   Return: 409.7   Time: 2:04:45
Num steps: 690000   Return: 846.0   Time: 2:06:28
Num steps: 700000   Return: 814.5   Time: 2:08:11
Num steps: 710000   Return: 449.2   Time: 2:09:55
Num steps: 720000   Return: 460.3   Time: 2:11:38
Num steps: 730000   Return: 818.2   Time: 2:13:21
Num steps: 740000   Return: 861.5   Time: 2:15:02
Num steps: 750000   Return: 466.6   Time: 2:16:44
Num steps: 760000   Return: 771.1   Time: 2:18:28
Num steps: 770000   Return: 726.6   Time: 2:20:09
Num steps: 780000   Return: 1393.8   Time: 2:21:51
Num steps: 790000   Return: 1267.1   Time: 2:23:36
Num steps: 800000   Return: 721.7   Time: 2:25:18
Num steps: 810000   Return: 824.0   Time: 2:27:02
Num steps: 820000   Return: 932.0   Time: 2:28:46
Num steps: 830000   Return: 735.3   Time: 2:30:28
Num steps: 840000   Return: 973.2   Time: 2:32:10
Num steps: 850000   Return: 1348.4   Time: 2:33:50
Num steps: 860000   Return: 941.0   Time: 2:35:32
Num steps: 870000   Return: 401.2   Time: 2:37:13
Num steps: 880000   Return: 459.7   Time: 2:38:55
Num steps: 890000   Return: 1305.7   Time: 2:40:40
Num steps: 900000   Return: 1425.8   Time: 2:42:21
Num steps: 910000   Return: 821.8   Time: 2:44:03
Num steps: 920000   Return: 855.3   Time: 2:45:45
Num steps: 930000   Return: 1707.9   Time: 2:47:29
Num steps: 940000   Return: 696.8   Time: 2:49:11
Num steps: 950000   Return: 874.7   Time: 2:50:52
Num steps: 960000   Return: 954.3   Time: 2:52:33
Num steps: 970000   Return: 794.5   Time: 2:54:14
Num steps: 980000   Return: 722.2   Time: 2:55:56
Num steps: 990000   Return: 998.8   Time: 2:57:37
Num steps: 1000000   Return: 703.8   Time: 2:59:20
