Logging started at 20250527-1332
scale: [3.1415927 3.1415927 3.1415927 3.1415927 3.1415927 3.1415927 3.1415927
 3.1415927 3.1415927 3.1415927 3.1415927 3.1415927 3.1415927 3.1415927
 3.1415927 3.1415927 3.1415927 3.1415927]
mid: [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
action space high: [1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
action space low: [-1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
scale: [3.1415927 3.1415927 3.1415927 3.1415927 3.1415927 3.1415927 3.1415927
 3.1415927 3.1415927 3.1415927 3.1415927 3.1415927 3.1415927 3.1415927
 3.1415927 3.1415927 3.1415927 3.1415927]
mid: [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
action space high: [1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
action space low: [-1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
NVIDIA RTX A6000
Process ID: 1237789
[BC Init] Loaded actor weights from weights/bc_sac_pretrained_actor.pth
Note: NumExpr detected 64 cores but "NUMEXPR_MAX_THREADS" not set, so enforcing safe limit of 8.
NumExpr defaulting to 8 threads.
Initial state shape: (47,)
Num steps: 10000    Return: -3993.7   Time: 0:00:03
Num steps: 590000   Return: 5292.1   Time: 2:07:40
Num steps: 600000   Return: 18438.3   Time: 2:09:49
Num steps: 610000   Return: 11312.5   Time: 2:12:06
Num steps: 620000   Return: 16476.4   Time: 2:14:19
Num steps: 630000   Return: 5347.4   Time: 2:16:32
Num steps: 640000   Return: 19571.9   Time: 2:18:52
Num steps: 650000   Return: 23441.7   Time: 2:21:12
Num steps: 660000   Return: 12582.8   Time: 2:23:28
Num steps: 670000   Return: 19222.2   Time: 2:25:42
Num steps: 680000   Return: 18830.5   Time: 2:27:59
Num steps: 690000   Return: 5286.0   Time: 2:30:12
Num steps: 700000   Return: 8121.3   Time: 2:32:13
Num steps: 710000   Return: 25534.7   Time: 2:34:25
Num steps: 720000   Return: 12424.7   Time: 2:36:24
Num steps: 730000   Return: 16313.7   Time: 2:38:33
Num steps: 740000   Return: 19757.7   Time: 2:40:44
Num steps: 750000   Return: 5017.9   Time: 2:42:38
Num steps: 760000   Return: 13742.0   Time: 2:44:32
Num steps: 770000   Return: 6776.4   Time: 2:46:33
Num steps: 780000   Return: 11867.0   Time: 2:48:41
Num steps: 790000   Return: 7895.6   Time: 2:50:46
Num steps: 800000   Return: 13329.0   Time: 2:52:41
Num steps: 810000   Return: 32393.3   Time: 2:54:48
Num steps: 820000   Return: 51753.6   Time: 2:56:50
Num steps: 830000   Return: 18762.5   Time: 2:58:58
Num steps: 840000   Return: 32749.8   Time: 3:01:03
Num steps: 850000   Return: 37929.7   Time: 3:03:09
Num steps: 860000   Return: 12990.1   Time: 3:05:26
Num steps: 870000   Return: 3384.5   Time: 3:07:38
Num steps: 880000   Return: 14206.5   Time: 3:09:48
Num steps: 890000   Return: 9752.6   Time: 3:11:53
Num steps: 900000   Return: 19497.0   Time: 3:13:51
Num steps: 910000   Return: 17809.2   Time: 3:15:52
Num steps: 920000   Return: 19793.0   Time: 3:17:49
Num steps: 930000   Return: 60468.4   Time: 3:19:36
Num steps: 940000   Return: 13969.3   Time: 3:21:30
Num steps: 950000   Return: 21420.1   Time: 3:23:31
Num steps: 960000   Return: 8116.8   Time: 3:25:29
Num steps: 970000   Return: 27872.7   Time: 3:27:24
Num steps: 980000   Return: 26069.3   Time: 3:29:13
Num steps: 990000   Return: 23603.8   Time: 3:31:14
Num steps: 1000000   Return: 16525.7   Time: 3:33:12
