Logging started at 20250429-1148
NVIDIA RTX A6000
Process ID: 2699591
Note: NumExpr detected 64 cores but "NUMEXPR_MAX_THREADS" not set, so enforcing safe limit of 8.
NumExpr defaulting to 8 threads.
Initial state shape: (47,)
Num steps: 10000    Return: 2304.6   Time: 0:00:15
Num steps: 810000   Return: -4186.2   Time: 2:53:01
Num steps: 820000   Return: -6270.0   Time: 2:55:05
Num steps: 830000   Return: -6838.2   Time: 2:57:08
Num steps: 840000   Return: -5417.9   Time: 2:58:52
Num steps: 850000   Return: -8665.6   Time: 3:00:44
Num steps: 860000   Return: -32404.3   Time: 3:02:51
Num steps: 870000   Return: -3071.2   Time: 3:04:35
Num steps: 880000   Return: -7092.8   Time: 3:06:20
Num steps: 890000   Return: 103.9   Time: 3:08:23
Num steps: 900000   Return: -10414.4   Time: 3:10:40
Num steps: 910000   Return: -1331.3   Time: 3:12:40
Num steps: 920000   Return: -23357.4   Time: 3:15:02
Num steps: 930000   Return: -176.8   Time: 3:17:06
Num steps: 940000   Return: -7529.6   Time: 3:18:50
Num steps: 950000   Return: -12660.7   Time: 3:20:45
Num steps: 960000   Return: -9805.7   Time: 3:23:02
Num steps: 970000   Return: -14591.5   Time: 3:25:11
Num steps: 980000   Return: -11064.0   Time: 3:27:27
Num steps: 990000   Return: 3.7     Time: 3:29:37
Num steps: 1000000   Return: 3553.3   Time: 3:31:19
