Logging started at 20250424-1634
NVIDIA RTX A6000
Process ID: 1548651
Note: NumExpr detected 64 cores but "NUMEXPR_MAX_THREADS" not set, so enforcing safe limit of 8.
NumExpr defaulting to 8 threads.
Initial state shape: (47,)
Num steps: 10000    Return: 2251.3   Time: 0:00:12
Num steps: 480000   Return: 40045.4   Time: 2:23:27
Num steps: 490000   Return: 18818.7   Time: 2:26:23
Num steps: 500000   Return: 44377.7   Time: 2:29:15
Num steps: 510000   Return: 40512.0   Time: 2:32:05
Num steps: 520000   Return: 44905.8   Time: 2:34:58
Num steps: 530000   Return: 69540.5   Time: 2:37:52
Num steps: 540000   Return: 22059.4   Time: 2:40:47
Num steps: 550000   Return: 42060.6   Time: 2:43:36
Num steps: 560000   Return: 63051.1   Time: 2:46:27
Num steps: 570000   Return: 51256.0   Time: 2:49:24
Num steps: 580000   Return: 16292.6   Time: 2:52:21
Num steps: 590000   Return: 20942.5   Time: 2:55:17
Num steps: 600000   Return: 60017.5   Time: 2:58:16
Num steps: 610000   Return: 56215.9   Time: 3:01:20
Num steps: 620000   Return: 18677.2   Time: 3:05:07
Num steps: 630000   Return: 67448.9   Time: 3:08:21
Num steps: 640000   Return: 16251.9   Time: 3:11:18
Num steps: 650000   Return: 40324.8   Time: 3:14:10
Num steps: 660000   Return: 31763.6   Time: 3:17:21
Num steps: 670000   Return: 35849.2   Time: 3:20:56
Num steps: 680000   Return: 109061.0   Time: 3:23:49
Num steps: 690000   Return: 44596.1   Time: 3:26:38
Num steps: 700000   Return: 108511.9   Time: 3:29:35
Num steps: 710000   Return: 61899.2   Time: 3:32:32
Num steps: 720000   Return: 84374.1   Time: 3:36:27
Num steps: 730000   Return: 38611.0   Time: 3:39:12
Num steps: 740000   Return: 37578.8   Time: 3:42:14
Num steps: 750000   Return: 50120.4   Time: 3:45:21
Num steps: 760000   Return: 82543.1   Time: 3:48:24
Num steps: 770000   Return: 4357.5   Time: 3:51:22
Num steps: 780000   Return: 33696.6   Time: 3:54:25
Num steps: 790000   Return: 5891.0   Time: 3:57:27
Num steps: 800000   Return: 44625.6   Time: 4:00:31
Num steps: 810000   Return: 39982.2   Time: 4:03:28
Num steps: 820000   Return: 33600.8   Time: 4:06:34
Num steps: 830000   Return: 28441.9   Time: 4:09:35
Num steps: 840000   Return: 5280.3   Time: 4:12:27
Num steps: 850000   Return: 43815.1   Time: 4:15:29
Num steps: 860000   Return: 25231.6   Time: 4:18:22
Num steps: 870000   Return: 35979.7   Time: 4:21:33
Num steps: 880000   Return: 7904.2   Time: 4:24:36
Num steps: 890000   Return: 100276.5   Time: 4:27:49
Num steps: 900000   Return: 9752.9   Time: 4:30:47
Num steps: 910000   Return: 38888.6   Time: 4:33:59
Num steps: 920000   Return: 47912.8   Time: 4:37:02
Num steps: 930000   Return: 33884.4   Time: 4:40:13
Num steps: 940000   Return: -2093.8   Time: 4:43:32
Num steps: 950000   Return: 62153.1   Time: 4:46:40
Num steps: 960000   Return: 20383.0   Time: 4:49:48
