Logging started at 20250522-1636
scale: [3.1415927 3.1415927 3.1415927 3.1415927 3.1415927 3.1415927 3.1415927
 3.1415927 3.1415927 3.1415927 3.1415927 3.1415927 3.1415927 3.1415927
 3.1415927 3.1415927 3.1415927 3.1415927]
mid: [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
action space high: [1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
action space low: [-1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
scale: [3.1415927 3.1415927 3.1415927 3.1415927 3.1415927 3.1415927 3.1415927
 3.1415927 3.1415927 3.1415927 3.1415927 3.1415927 3.1415927 3.1415927
 3.1415927 3.1415927 3.1415927 3.1415927]
mid: [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
action space high: [1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
action space low: [-1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
NVIDIA RTX A6000
Process ID: 72822
[BC Init] Loaded actor weights from weights/bc_sac_pretrained_actor.pth
Note: NumExpr detected 64 cores but "NUMEXPR_MAX_THREADS" not set, so enforcing safe limit of 8.
NumExpr defaulting to 8 threads.
Initial state shape: (47,)
Num steps: 10000    Return: -28151.7   Time: 0:00:08
Num steps: 390000   Return: -15609.4   Time: 1:09:37
Num steps: 400000   Return: -21727.0   Time: 1:11:20
Num steps: 410000   Return: -11103.1   Time: 1:13:05
Num steps: 420000   Return: -7249.9   Time: 1:14:50
Num steps: 430000   Return: -6128.4   Time: 1:16:39
Num steps: 440000   Return: -8577.6   Time: 1:18:28
Num steps: 450000   Return: -4665.5   Time: 1:20:11
Num steps: 460000   Return: -7057.2   Time: 1:21:56
Num steps: 470000   Return: -3553.2   Time: 1:23:46
Num steps: 480000   Return: -8063.2   Time: 1:25:37
Num steps: 490000   Return: -7499.3   Time: 1:27:36
Num steps: 500000   Return: -8929.0   Time: 1:29:35
Num steps: 510000   Return: -3440.8   Time: 1:31:22
Num steps: 520000   Return: -4599.3   Time: 1:33:16
Num steps: 530000   Return: 1793.8   Time: 1:35:11
Num steps: 540000   Return: -7437.5   Time: 1:37:04
Num steps: 550000   Return: -1039.5   Time: 1:39:02
Num steps: 560000   Return: -6581.7   Time: 1:40:58
Num steps: 570000   Return: -4388.7   Time: 1:42:57
Num steps: 580000   Return: -4851.2   Time: 1:44:52
Num steps: 590000   Return: -5419.8   Time: 1:46:55
Num steps: 600000   Return: -1822.6   Time: 1:48:55
Num steps: 610000   Return: -10077.2   Time: 1:50:50
Num steps: 620000   Return: -2374.9   Time: 1:52:35
Num steps: 630000   Return: 281.4   Time: 1:54:38
Num steps: 640000   Return: -9156.9   Time: 1:56:35
Num steps: 650000   Return: -855.0   Time: 1:58:39
Num steps: 660000   Return: -8136.9   Time: 2:00:38
Num steps: 670000   Return: -20527.5   Time: 2:02:37
Num steps: 680000   Return: -2797.2   Time: 2:04:36
Num steps: 690000   Return: 4745.4   Time: 2:06:36
Num steps: 700000   Return: -565.5   Time: 2:08:41
Num steps: 710000   Return: 2881.7   Time: 2:10:34
Num steps: 720000   Return: 1426.0   Time: 2:12:29
Num steps: 730000   Return: -1902.3   Time: 2:14:24
Num steps: 740000   Return: 1450.4   Time: 2:16:16
Num steps: 750000   Return: 8625.3   Time: 2:18:11
Num steps: 760000   Return: -7490.9   Time: 2:19:57
Num steps: 770000   Return: -8636.7   Time: 2:21:55
Num steps: 780000   Return: -3829.6   Time: 2:23:54
Num steps: 790000   Return: 826.1   Time: 2:25:50
Num steps: 800000   Return: -9397.0   Time: 2:27:44
Num steps: 810000   Return: -3675.8   Time: 2:29:39
Num steps: 820000   Return: -5066.9   Time: 2:31:35
Num steps: 830000   Return: -6433.3   Time: 2:33:35
Num steps: 840000   Return: -1056.1   Time: 2:35:22
Num steps: 850000   Return: -9164.3   Time: 2:37:13
Num steps: 860000   Return: -200.6   Time: 2:39:10
Num steps: 870000   Return: -4269.8   Time: 2:41:02
Num steps: 880000   Return: -334.1   Time: 2:42:56
Num steps: 890000   Return: -4800.6   Time: 2:44:53
Num steps: 900000   Return: -8469.1   Time: 2:46:56
Num steps: 910000   Return: 206.3   Time: 2:48:53
Num steps: 920000   Return: -5589.9   Time: 2:50:47
Num steps: 930000   Return: -10565.2   Time: 2:52:47
Num steps: 940000   Return: -2743.7   Time: 2:54:40
Num steps: 950000   Return: -6553.5   Time: 2:56:30
Num steps: 960000   Return: 1092.9   Time: 2:58:15
Num steps: 970000   Return: -4294.3   Time: 3:00:01
Num steps: 980000   Return: -4301.5   Time: 3:01:51
Num steps: 990000   Return: -320.6   Time: 3:03:34
Num steps: 1000000   Return: -2215.6   Time: 3:05:20
