Logging started at 20250428-1543
NVIDIA RTX A6000
Process ID: 1926097
Env: StickInsect-v4, experts/StickInsect_states_v1.pt, experts/StickInsect_actions_v1.pt, Seed: 0
Rollout length: 3000
Num steps: 2000000, Eval interval: 10000
Gamma: 0.995, Mix buffer: 1, Batch size: 64
lr_actor: 0.0001, lr_critic: 0.0001, lr_disc: 0.0001
Units Actor: (64, 64), Units Critic: (64, 64)
Units Disc R: (100, 100), Units Disc V: (100, 100)
Epoch ppo: 50, Epoch disc: 10
Clip Epsc: 0.2, Lambda: 0.97, Coef Ent: 0.01, Max Grad Norm: 10.0
Load data states: (2749, 47), actions: (2749, 18)
Expert data states: (2748, 47), actions: (2748, 18)
Expert buffer size: 2748
Initial state shape: (47,)
Num steps: 10000    Return: 204.3   Time: 0:00:15
Num steps: 750000   Return: -14150.9   Time: 0:24:42
Num steps: 760000   Return: -14576.8   Time: 0:25:00
Num steps: 770000   Return: -15796.5   Time: 0:25:18
Num steps: 780000   Return: -17163.7   Time: 0:25:37
Num steps: 790000   Return: -16268.4   Time: 0:25:54
Num steps: 800000   Return: -16747.9   Time: 0:26:15
Num steps: 810000   Return: -17182.9   Time: 0:26:34
Num steps: 820000   Return: -17737.0   Time: 0:26:52
Num steps: 830000   Return: -16610.4   Time: 0:27:11
Num steps: 840000   Return: -13033.7   Time: 0:27:29
Num steps: 850000   Return: -17621.1   Time: 0:27:50
Num steps: 860000   Return: -18395.0   Time: 0:28:09
Num steps: 870000   Return: -21254.8   Time: 0:28:27
Num steps: 880000   Return: -20941.1   Time: 0:28:46
Num steps: 890000   Return: -20891.2   Time: 0:29:08
Num steps: 900000   Return: -21414.4   Time: 0:29:31
Num steps: 910000   Return: -21157.3   Time: 0:29:49
Num steps: 920000   Return: -18854.9   Time: 0:30:05
Num steps: 930000   Return: -23708.7   Time: 0:30:26
Num steps: 940000   Return: -23721.5   Time: 0:30:48
Num steps: 950000   Return: -25468.9   Time: 0:31:06
Num steps: 960000   Return: -25842.5   Time: 0:31:25
Num steps: 970000   Return: -24858.4   Time: 0:31:42
Num steps: 980000   Return: -24315.0   Time: 0:32:00
Num steps: 990000   Return: -23679.6   Time: 0:32:20
Num steps: 1000000   Return: -25554.0   Time: 0:32:38
Num steps: 1010000   Return: -27028.1   Time: 0:32:58
Num steps: 1020000   Return: -29051.9   Time: 0:33:18
Num steps: 1030000   Return: -30868.6   Time: 0:33:38
Num steps: 1040000   Return: -30583.5   Time: 0:34:00
Num steps: 1050000   Return: -28934.7   Time: 0:34:20
Num steps: 1060000   Return: -22675.7   Time: 0:34:37
Num steps: 1070000   Return: -29419.1   Time: 0:34:56
Num steps: 1080000   Return: -26797.1   Time: 0:35:14
Num steps: 1090000   Return: -26927.4   Time: 0:35:31
Num steps: 1100000   Return: -28700.7   Time: 0:35:48
Num steps: 1110000   Return: -27574.4   Time: 0:36:06
Num steps: 1120000   Return: -29807.0   Time: 0:36:26
Num steps: 1130000   Return: -27677.6   Time: 0:36:41
Num steps: 1140000   Return: -25958.3   Time: 0:37:00
Num steps: 1150000   Return: -26783.7   Time: 0:37:17
Num steps: 1160000   Return: -24306.6   Time: 0:37:32
Num steps: 1170000   Return: -27963.2   Time: 0:37:51
Num steps: 1180000   Return: -25936.9   Time: 0:38:10
Num steps: 1190000   Return: -27229.5   Time: 0:38:30
Num steps: 1200000   Return: -27107.4   Time: 0:38:49
Num steps: 1210000   Return: -26714.8   Time: 0:39:10
Num steps: 1220000   Return: -27110.5   Time: 0:39:32
Num steps: 1230000   Return: -23109.3   Time: 0:39:52
Num steps: 1240000   Return: -28077.2   Time: 0:40:10
Num steps: 1250000   Return: -27839.1   Time: 0:40:27
Num steps: 1260000   Return: -28731.2   Time: 0:40:45
Num steps: 1270000   Return: -29163.6   Time: 0:41:03
Num steps: 1280000   Return: -30690.2   Time: 0:41:21
Num steps: 1290000   Return: -30041.9   Time: 0:41:38
Num steps: 1300000   Return: -30052.7   Time: 0:41:56
Num steps: 1310000   Return: -30416.2   Time: 0:42:13
Num steps: 1320000   Return: -33012.7   Time: 0:42:31
Num steps: 1330000   Return: -33675.6   Time: 0:42:49
Num steps: 1340000   Return: -33448.6   Time: 0:43:06
Num steps: 1350000   Return: -33928.4   Time: 0:43:24
Num steps: 1360000   Return: -33194.4   Time: 0:43:42
Num steps: 1370000   Return: -34900.3   Time: 0:44:00
Num steps: 1380000   Return: -34134.2   Time: 0:44:18
Num steps: 1390000   Return: -35175.1   Time: 0:44:35
Num steps: 1400000   Return: -36223.1   Time: 0:44:53
Num steps: 1410000   Return: -35497.5   Time: 0:45:12
Num steps: 1420000   Return: -34778.3   Time: 0:45:29
Num steps: 1430000   Return: -34344.2   Time: 0:45:47
Num steps: 1440000   Return: -26783.7   Time: 0:46:25
Num steps: 1450000   Return: -35187.4   Time: 0:46:55
Num steps: 1460000   Return: -34659.8   Time: 0:47:15
Num steps: 1470000   Return: -35321.5   Time: 0:47:34
Num steps: 1480000   Return: -35854.7   Time: 0:47:53
Num steps: 1490000   Return: -35734.1   Time: 0:48:12
Num steps: 1500000   Return: -35701.1   Time: 0:48:33
Num steps: 1510000   Return: -36380.7   Time: 0:48:53
Num steps: 1520000   Return: -38130.2   Time: 0:49:11
Num steps: 1530000   Return: -38090.8   Time: 0:49:32
Num steps: 1540000   Return: -37993.1   Time: 0:49:51
Num steps: 1550000   Return: -38216.9   Time: 0:50:09
Num steps: 1560000   Return: -38608.0   Time: 0:50:30
Num steps: 1570000   Return: -39110.1   Time: 0:50:52
Num steps: 1580000   Return: -39369.1   Time: 0:51:10
Num steps: 1590000   Return: -31548.8   Time: 0:51:29
Num steps: 1600000   Return: -38872.0   Time: 0:51:47
Num steps: 1610000   Return: -39191.5   Time: 0:52:06
Num steps: 1620000   Return: -38578.5   Time: 0:52:24
Num steps: 1630000   Return: -39465.6   Time: 0:52:53
Num steps: 1640000   Return: -39786.2   Time: 0:53:34
Num steps: 1650000   Return: -40414.9   Time: 0:53:52
Num steps: 1660000   Return: -40313.1   Time: 0:54:08
Num steps: 1670000   Return: -39281.6   Time: 0:54:24
Num steps: 1680000   Return: -40720.6   Time: 0:54:41
Num steps: 1690000   Return: -40311.3   Time: 0:54:56
Num steps: 1700000   Return: -40976.0   Time: 0:55:13
Num steps: 1710000   Return: -39867.8   Time: 0:55:29
Num steps: 1720000   Return: -39103.2   Time: 0:55:45
Num steps: 1730000   Return: -39213.0   Time: 0:56:01
Num steps: 1740000   Return: -36709.8   Time: 0:56:18
Num steps: 1750000   Return: -38988.8   Time: 0:56:34
Num steps: 1760000   Return: -38822.5   Time: 0:56:50
Num steps: 1770000   Return: -37563.1   Time: 0:57:06
Num steps: 1780000   Return: -37883.0   Time: 0:57:21
Num steps: 1790000   Return: -37698.2   Time: 0:57:38
Num steps: 1800000   Return: -37099.9   Time: 0:57:55
Num steps: 1810000   Return: -36868.6   Time: 0:58:10
Num steps: 1820000   Return: -35854.1   Time: 0:58:25
Num steps: 1830000   Return: -38172.5   Time: 0:58:42
Num steps: 1840000   Return: -38057.6   Time: 0:59:02
Num steps: 1850000   Return: -38766.2   Time: 0:59:19
Num steps: 1860000   Return: -39940.5   Time: 0:59:35
Num steps: 1870000   Return: -32283.6   Time: 0:59:51
Num steps: 1880000   Return: -41955.9   Time: 1:00:06
Num steps: 1890000   Return: -43325.4   Time: 1:00:23
Num steps: 1900000   Return: -43192.1   Time: 1:00:39
Num steps: 1910000   Return: -41807.8   Time: 1:00:54
Num steps: 1920000   Return: -36877.4   Time: 1:01:11
Num steps: 1930000   Return: -41120.4   Time: 1:01:27
Num steps: 1940000   Return: -43675.2   Time: 1:01:44
Num steps: 1950000   Return: -44629.6   Time: 1:02:03
Num steps: 1960000   Return: -45777.8   Time: 1:02:19
Num steps: 1970000   Return: -45403.8   Time: 1:02:38
Num steps: 1980000   Return: -37713.5   Time: 1:02:55
Num steps: 1990000   Return: -46937.1   Time: 1:03:11
Num steps: 2000000   Return: -37416.8   Time: 1:03:26
Models saved to logs/StickInsect-v4/airl/20250428-1543/model
