Logging started at 20250827-2001
scale: [1. 1. 1. 1. 1. 1. 1. 1.]
mid: [0. 0. 0. 0. 0. 0. 0. 0.]
action space high: [1. 1. 1. 1. 1. 1. 1. 1.]
action space low: [-1. -1. -1. -1. -1. -1. -1. -1.]
scale: [1. 1. 1. 1. 1. 1. 1. 1.]
mid: [0. 0. 0. 0. 0. 0. 0. 0.]
action space high: [1. 1. 1. 1. 1. 1. 1. 1.]
action space low: [-1. -1. -1. -1. -1. -1. -1. -1.]
NVIDIA GeForce RTX 4060 Laptop GPU
Process ID: 447538
Env: Ant-v4, experts/Ant_states.pt, experts/Ant_actions.pt, Seed: 0
Rollout length: 1000
Num steps: 2000000, Eval interval: 10000
Gamma: 0.995, Mix buffer: 1, Batch size: 64
lr_actor: 0.0001, lr_critic: 0.0001, lr_disc: 0.0001
Units Actor: (64, 64), Units Critic: (64, 64)
Units Disc R: (100, 100), Units Disc V: (100, 100)
Epoch ppo: 50, Epoch disc: 10
Clip Epsc: 0.2, Lambda: 0.97, Coef Ent: 0.01, Max Grad Norm: 10.0
Load data states: (64, 1000, 27), actions: (64, 1000, 8)
Expert data states: (63936, 27), actions: (63936, 8)
normalized expert action high: 0.9990000128746033
normalized expert action low: -0.9990000128746033
Expert buffer size: 63936
Initial state shape: (27,)
Num steps: 10000    Return: 921.1   Time: 0:00:10
Num steps: 950000   Return: 1572.7   Time: 0:16:25
Num steps: 960000   Return: 2309.5   Time: 0:16:34
Num steps: 970000   Return: 2354.3   Time: 0:16:43
Num steps: 980000   Return: 1955.4   Time: 0:16:53
Num steps: 990000   Return: 2337.8   Time: 0:17:03
Num steps: 1000000   Return: 1316.4   Time: 0:17:13
Num steps: 1010000   Return: 2193.7   Time: 0:17:23
Num steps: 1020000   Return: 1961.2   Time: 0:17:33
Num steps: 1030000   Return: 1708.2   Time: 0:17:43
Num steps: 1040000   Return: 1602.8   Time: 0:17:52
Num steps: 1050000   Return: 787.0   Time: 0:18:01
Num steps: 1060000   Return: 697.7   Time: 0:18:10
Num steps: 1070000   Return: 636.6   Time: 0:18:19
Num steps: 1080000   Return: 515.2   Time: 0:18:28
Num steps: 1090000   Return: 474.5   Time: 0:18:37
Num steps: 1100000   Return: 855.7   Time: 0:18:46
Num steps: 1110000   Return: 1196.9   Time: 0:18:55
Num steps: 1120000   Return: 755.8   Time: 0:19:03
Num steps: 1130000   Return: 1395.9   Time: 0:19:13
Num steps: 1140000   Return: 1649.2   Time: 0:19:22
Num steps: 1150000   Return: 572.6   Time: 0:19:30
Num steps: 1160000   Return: 1380.1   Time: 0:19:39
Num steps: 1170000   Return: 1407.6   Time: 0:19:48
Num steps: 1180000   Return: 2053.3   Time: 0:19:57
Num steps: 1190000   Return: 1114.4   Time: 0:20:06
Num steps: 1200000   Return: 1921.7   Time: 0:20:17
Num steps: 1210000   Return: 1887.5   Time: 0:20:28
Num steps: 1220000   Return: 1367.5   Time: 0:20:38
Num steps: 1230000   Return: 1588.7   Time: 0:20:49
Num steps: 1240000   Return: 2044.6   Time: 0:21:00
Num steps: 1250000   Return: 1874.5   Time: 0:21:12
Num steps: 1260000   Return: 1156.3   Time: 0:21:24
Num steps: 1270000   Return: 1891.6   Time: 0:21:35
Num steps: 1280000   Return: 1249.1   Time: 0:21:47
Num steps: 1290000   Return: 1668.0   Time: 0:21:58
Num steps: 1300000   Return: 966.8   Time: 0:22:07
Num steps: 1310000   Return: 1607.4   Time: 0:22:19
Num steps: 1320000   Return: 1065.2   Time: 0:22:30
Num steps: 1330000   Return: 1289.6   Time: 0:22:41
Num steps: 1340000   Return: 1204.4   Time: 0:22:52
Num steps: 1350000   Return: 1566.3   Time: 0:23:03
Num steps: 1360000   Return: 1148.6   Time: 0:23:15
Num steps: 1370000   Return: 1699.5   Time: 0:23:27
Num steps: 1380000   Return: 1805.6   Time: 0:23:39
Num steps: 1390000   Return: 1655.6   Time: 0:23:50
Num steps: 1400000   Return: 1342.1   Time: 0:24:00
Num steps: 1410000   Return: 2093.0   Time: 0:24:12
Num steps: 1420000   Return: 879.0   Time: 0:24:23
Num steps: 1430000   Return: 893.0   Time: 0:24:35
Num steps: 1440000   Return: 1592.3   Time: 0:24:47
Num steps: 1450000   Return: 1717.8   Time: 0:24:59
Num steps: 1460000   Return: 1216.2   Time: 0:25:11
Num steps: 1470000   Return: 1972.9   Time: 0:25:24
Num steps: 1480000   Return: 1631.8   Time: 0:25:36
Num steps: 1490000   Return: 806.0   Time: 0:25:46
Num steps: 1500000   Return: 1314.5   Time: 0:25:57
Num steps: 1510000   Return: 1352.6   Time: 0:26:08
Num steps: 1520000   Return: 2023.7   Time: 0:26:19
Num steps: 1530000   Return: 1644.7   Time: 0:26:30
Num steps: 1540000   Return: 2216.2   Time: 0:26:41
Num steps: 1550000   Return: 2111.4   Time: 0:26:52
Num steps: 1560000   Return: 1090.9   Time: 0:27:03
Num steps: 1570000   Return: 1828.0   Time: 0:27:14
Num steps: 1580000   Return: 721.5   Time: 0:27:25
Num steps: 1590000   Return: 1825.9   Time: 0:27:35
Num steps: 1600000   Return: 1534.3   Time: 0:27:46
Num steps: 1610000   Return: 1904.3   Time: 0:27:57
Num steps: 1620000   Return: 1162.8   Time: 0:28:08
Num steps: 1630000   Return: 851.6   Time: 0:28:19
Num steps: 1640000   Return: 2163.2   Time: 0:28:30
Num steps: 1650000   Return: 1002.1   Time: 0:28:41
Num steps: 1660000   Return: 1458.4   Time: 0:28:51
Num steps: 1670000   Return: 2136.6   Time: 0:29:02
Num steps: 1680000   Return: 1920.5   Time: 0:29:14
Num steps: 1690000   Return: 1828.6   Time: 0:29:25
Num steps: 1700000   Return: 1570.2   Time: 0:29:37
Num steps: 1710000   Return: 2159.5   Time: 0:29:49
Num steps: 1720000   Return: 1739.9   Time: 0:30:00
Num steps: 1730000   Return: 1770.5   Time: 0:30:12
Num steps: 1740000   Return: 2060.1   Time: 0:30:24
Num steps: 1750000   Return: 1123.2   Time: 0:30:35
Num steps: 1760000   Return: 1329.7   Time: 0:30:48
Num steps: 1770000   Return: 1116.3   Time: 0:30:59
Num steps: 1780000   Return: 1677.9   Time: 0:31:12
Num steps: 1790000   Return: 807.4   Time: 0:31:23
Num steps: 1800000   Return: 1022.5   Time: 0:31:35
Num steps: 1810000   Return: 1842.1   Time: 0:31:47
Num steps: 1820000   Return: 1675.4   Time: 0:31:59
Num steps: 1830000   Return: 1867.2   Time: 0:32:11
Num steps: 1840000   Return: 1895.8   Time: 0:32:24
Num steps: 1850000   Return: 718.7   Time: 0:32:35
Num steps: 1860000   Return: 1922.3   Time: 0:32:47
Num steps: 1870000   Return: 1440.7   Time: 0:32:59
Num steps: 1880000   Return: 1157.9   Time: 0:33:10
Num steps: 1890000   Return: 821.4   Time: 0:33:22
Num steps: 1900000   Return: 1350.0   Time: 0:33:35
Num steps: 1910000   Return: 1258.7   Time: 0:33:47
Num steps: 1920000   Return: 1095.4   Time: 0:33:59
Num steps: 1930000   Return: 141.9   Time: 0:34:10
Num steps: 1940000   Return: 1380.5   Time: 0:34:22
Num steps: 1950000   Return: 647.9   Time: 0:34:33
Num steps: 1960000   Return: 495.1   Time: 0:34:45
Num steps: 1970000   Return: 702.8   Time: 0:34:57
Num steps: 1980000   Return: 1735.5   Time: 0:35:09
Num steps: 1990000   Return: 354.2   Time: 0:35:21
Num steps: 2000000   Return: 332.1   Time: 0:35:33
Models saved to logs/Ant-v4/airl/20250827-2001/model
