Logging started at 20250426-1542
NVIDIA RTX A6000
Process ID: 1787007
Note: NumExpr detected 64 cores but "NUMEXPR_MAX_THREADS" not set, so enforcing safe limit of 8.
NumExpr defaulting to 8 threads.
Initial state shape: (47,)
Num steps: 10000    Return: 706.8   Time: 0:00:06
Num steps: 370000   Return: -1401.2   Time: 0:56:52
Num steps: 380000   Return: -830.1   Time: 0:58:28
Num steps: 390000   Return: -843.0   Time: 1:00:03
Num steps: 400000   Return: -1033.8   Time: 1:01:42
Num steps: 410000   Return: -1170.9   Time: 1:03:18
Num steps: 420000   Return: -1377.2   Time: 1:04:54
Num steps: 430000   Return: -1258.2   Time: 1:06:31
Num steps: 440000   Return: -2177.9   Time: 1:08:06
Num steps: 450000   Return: -1011.2   Time: 1:09:42
Num steps: 460000   Return: -714.2   Time: 1:11:20
Num steps: 470000   Return: -1922.7   Time: 1:12:58
Num steps: 480000   Return: -678.7   Time: 1:14:35
Num steps: 490000   Return: -1035.7   Time: 1:16:13
Num steps: 500000   Return: -1427.8   Time: 1:17:50
Num steps: 510000   Return: -710.3   Time: 1:19:26
Num steps: 520000   Return: -361.6   Time: 1:21:04
Num steps: 530000   Return: -620.3   Time: 1:22:41
Num steps: 540000   Return: -930.4   Time: 1:24:17
Num steps: 550000   Return: -1660.0   Time: 1:25:53
Num steps: 560000   Return: -1140.5   Time: 1:27:32
Num steps: 570000   Return: -2416.7   Time: 1:29:08
Num steps: 580000   Return: -1711.6   Time: 1:30:44
Num steps: 590000   Return: -108.8   Time: 1:32:19
Num steps: 600000   Return: -811.0   Time: 1:33:54
Num steps: 610000   Return: -1324.6   Time: 1:35:31
Num steps: 620000   Return: -409.2   Time: 1:37:08
Num steps: 630000   Return: -787.2   Time: 1:38:45
Num steps: 640000   Return: -5637.3   Time: 1:40:22
Num steps: 650000   Return: -8590.9   Time: 1:41:56
Num steps: 660000   Return: -4547.0   Time: 1:43:32
Num steps: 670000   Return: -1063.8   Time: 1:45:08
Num steps: 680000   Return: -138.3   Time: 1:46:48
Num steps: 690000   Return: -310.0   Time: 1:48:23
Num steps: 700000   Return: -532.5   Time: 1:50:01
Num steps: 710000   Return: -715.2   Time: 1:51:37
Num steps: 720000   Return: -2673.5   Time: 1:53:16
Num steps: 730000   Return: 130.0   Time: 1:54:51
Num steps: 740000   Return: -163.9   Time: 1:56:28
Num steps: 750000   Return: -243.8   Time: 1:58:06
Num steps: 760000   Return: -329.5   Time: 1:59:46
Num steps: 770000   Return: 207.3   Time: 2:01:27
Num steps: 780000   Return: -621.6   Time: 2:03:09
Num steps: 790000   Return: -1440.1   Time: 2:04:47
Num steps: 800000   Return: -850.0   Time: 2:06:25
Num steps: 810000   Return: -345.1   Time: 2:08:04
Num steps: 820000   Return: -142.4   Time: 2:09:45
Num steps: 830000   Return: -546.0   Time: 2:11:25
Num steps: 840000   Return: -1161.3   Time: 2:13:05
Num steps: 850000   Return: -110.0   Time: 2:14:48
Num steps: 860000   Return: 243.0   Time: 2:16:31
Num steps: 870000   Return: -670.9   Time: 2:18:15
Num steps: 880000   Return: 359.0   Time: 2:19:53
Num steps: 890000   Return: 260.8   Time: 2:21:36
Num steps: 900000   Return: 178.2   Time: 2:23:15
Num steps: 910000   Return: -1013.6   Time: 2:24:58
Num steps: 920000   Return: -5245.6   Time: 2:26:40
Num steps: 930000   Return: -2223.5   Time: 2:28:24
Num steps: 940000   Return: -8474.7   Time: 2:30:07
Num steps: 950000   Return: -1406.4   Time: 2:31:50
Num steps: 960000   Return: -0.6    Time: 2:33:31
Num steps: 970000   Return: -457.0   Time: 2:35:16
Num steps: 980000   Return: -4087.6   Time: 2:37:00
Num steps: 990000   Return: -1620.6   Time: 2:38:39
Num steps: 1000000   Return: -3435.9   Time: 2:40:21
